position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
20,20,1,0,stommelen,,,http://en.wikipedia.org/wiki/Rolf_Stommelen,Rolf,Stommelen,1943-07-11,German,brabham-alfa_romeo,http://en.wikipedia.org/wiki/Brabham,Brabham-Alfa Romeo,British
,-,0,0,ertl,,,http://en.wikipedia.org/wiki/Harald_Ertl,Harald,Ertl,1948-08-31,Austrian,hesketh,http://en.wikipedia.org/wiki/Hesketh_Racing,Hesketh,British
,-,0,0,jarier,,,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,shadow,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,Shadow,British
,-,0,0,ickx,,,http://en.wikipedia.org/wiki/Jacky_Ickx,Jacky,Ickx,1945-01-01,Belgian,wolf,http://en.wikipedia.org/wiki/Walter_Wolf_Racing,Wolf,Canadian
,-,0,0,perkins,,,http://en.wikipedia.org/wiki/Larry_Perkins,Larry,Perkins,1950-03-18,Australian,boro,http://en.wikipedia.org/wiki/Boro_(Formula_One),Boro,Dutch
,-,0,0,pescarolo,,,http://en.wikipedia.org/wiki/Henri_Pescarolo,Henri,Pescarolo,1942-09-25,French,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
,-,0,0,merzario,,,http://en.wikipedia.org/wiki/Arturo_Merzario,Arturo,Merzario,1943-03-11,Italian,march,http://en.wikipedia.org/wiki/March_Engineering,March,British
,-,0,0,zorzi,,,http://en.wikipedia.org/wiki/Renzo_Zorzi,Renzo,Zorzi,1946-12-12,Italian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
,-,0,0,takahara,,,http://en.wikipedia.org/wiki/Noritake_Takahara,Noritake,Takahara,1951-06-06,Japanese,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
,-,0,0,leclere,,,http://en.wikipedia.org/wiki/Michel_Lecl%C3%A8re,Michel,Leclère,1946-03-18,French,wolf,http://en.wikipedia.org/wiki/Walter_Wolf_Racing,Wolf,Canadian
,-,0,0,lunger,,,http://en.wikipedia.org/wiki/Brett_Lunger,Brett,Lunger,1945-11-14,American,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
