position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
21,21,1,0,bettenhausen,,,http://en.wikipedia.org/wiki/Tony_Bettenhausen,Tony,Bettenhausen,1916-09-12,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
22,22,1,0,chitwood,,,http://en.wikipedia.org/wiki/Joie_Chitwood,Joie,Chitwood,1912-04-14,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,graffenried,,,http://en.wikipedia.org/wiki/Toulo_de_Graffenried,Toulo,de Graffenried,1914-05-18,Swiss,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
,-,0,0,gerard,,,http://en.wikipedia.org/wiki/Bob_Gerard,Bob,Gerard,1914-01-19,British,era,http://en.wikipedia.org/wiki/English_Racing_Automobiles,ERA,British
,-,0,0,villoresi,,,http://en.wikipedia.org/wiki/Luigi_Villoresi,Luigi,Villoresi,1909-05-16,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
,-,0,0,wallard,,,http://en.wikipedia.org/wiki/Lee_Wallard,Lee,Wallard,1910-09-07,American,moore,http://en.wikipedia.org/wiki/Moore_(constructor),Moore,American
,-,0,0,pozzi,,,http://en.wikipedia.org/wiki/Charles_Pozzi,Charles,Pozzi,1909-08-27,French,lago,http://en.wikipedia.org/wiki/Talbot-Lago,Talbot-Lago,French
,-,0,0,claes,,,http://en.wikipedia.org/wiki/Johnny_Claes,Johnny,Claes,1916-08-11,Belgian,lago,http://en.wikipedia.org/wiki/Talbot-Lago,Talbot-Lago,French
,-,0,0,levegh,,,http://en.wikipedia.org/wiki/Pierre_Levegh,Pierre,Levegh,1905-12-22,French,lago,http://en.wikipedia.org/wiki/Talbot-Lago,Talbot-Lago,French
,-,0,0,harrison,,,http://en.wikipedia.org/wiki/Cuth_Harrison,Cuth,Harrison,1906-07-06,British,era,http://en.wikipedia.org/wiki/English_Racing_Automobiles,ERA,British
