position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
11,11,9,0,amon,,,http://en.wikipedia.org/wiki/Chris_Amon,Chris,Amon,1943-07-20,New Zealander,matra,http://en.wikipedia.org/wiki/Matra,Matra,French
12,12,9,0,wisell,,,http://en.wikipedia.org/wiki/Reine_Wisell,Reine,Wisell,1941-09-30,Swedish,lotus-ford,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Ford,British
13,13,9,0,hulme,,,http://en.wikipedia.org/wiki/Denny_Hulme,Denny,Hulme,1936-06-18,New Zealander,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
14,14,5,0,schenken,,,http://en.wikipedia.org/wiki/Tim_Schenken,Tim,Schenken,1943-09-26,Australian,brabham,http://en.wikipedia.org/wiki/Brabham,Brabham,British
15,15,5,0,ganley,,,http://en.wikipedia.org/wiki/Howden_Ganley,Howden,Ganley,1941-12-24,New Zealander,brm,http://en.wikipedia.org/wiki/BRM,BRM,British
16,16,4,0,donohue,,,http://en.wikipedia.org/wiki/Mark_Donohue,Mark,Donohue,1937-03-18,American,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
17,17,4,0,pescarolo,,,http://en.wikipedia.org/wiki/Henri_Pescarolo,Henri,Pescarolo,1942-09-25,French,march-ford,http://en.wikipedia.org/wiki/March_Engineering,March-Ford,British
18,18,3,0,hailwood,,,http://en.wikipedia.org/wiki/Mike_Hailwood,Mike,Hailwood,1940-04-02,British,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
19,19,3,0,surtees,,,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
20,20,3,0,stommelen,,,http://en.wikipedia.org/wiki/Rolf_Stommelen,Rolf,Stommelen,1943-07-11,German,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
21,21,2,0,hill,,,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,brabham,http://en.wikipedia.org/wiki/Brabham,Brabham,British
22,22,1,0,beltoise,,,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise,Jean-Pierre,Beltoise,1937-04-26,French,matra,http://en.wikipedia.org/wiki/Matra,Matra,French
,-,0,0,oliver,,,http://en.wikipedia.org/wiki/Jackie_Oliver,Jackie,Oliver,1942-08-14,British,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
,-,0,0,redman,,,http://en.wikipedia.org/wiki/Brian_Redman,Brian,Redman,1937-03-09,British,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
,-,0,0,lennep,,,http://en.wikipedia.org/wiki/Gijs_Van_Lennep,Gijs,van Lennep,1942-03-16,Dutch,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
,-,0,0,bonnier,,,http://en.wikipedia.org/wiki/Joakim_Bonnier,Jo,Bonnier,1930-01-31,Swedish,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
,-,0,0,hobbs,,,http://en.wikipedia.org/wiki/David_Hobbs_(racing_driver),David,Hobbs,1939-06-09,British,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
,-,0,0,galli,,,http://en.wikipedia.org/wiki/Nanni_Galli,Nanni,Galli,1940-10-02,Italian,march-ford,http://en.wikipedia.org/wiki/March_Engineering,March-Ford,British
,-,0,0,marko,,,http://en.wikipedia.org/wiki/Helmut_Marko,Helmut,Marko,1943-04-27,Austrian,brm,http://en.wikipedia.org/wiki/BRM,BRM,British
,-,0,0,adamich,,,http://en.wikipedia.org/wiki/Andrea_de_Adamich,Andrea,de Adamich,1941-10-03,Italian,march-alfa_romeo,http://en.wikipedia.org/wiki/March_Engineering,March-Alfa Romeo,British
