position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
18,18,2,0,behra,,,http://en.wikipedia.org/wiki/Jean_Behra,Jean,Behra,1921-02-16,French,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
19,19,2,0,goldsmith,,,http://en.wikipedia.org/wiki/Paul_Goldsmith,Paul,Goldsmith,1925-10-02,American,epperly,http://en.wikipedia.org/wiki/Epperly,Epperly,American
,-,0,0,salvadori,,,http://en.wikipedia.org/wiki/Roy_Salvadori,Roy,Salvadori,1922-05-12,British,cooper-maserati,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Maserati,British
,-,0,0,flockhart,,,http://en.wikipedia.org/wiki/Ron_Flockhart_(auto_racing),Ron,Flockhart,1923-06-16,British,brm,http://en.wikipedia.org/wiki/BRM,BRM,British
,-,0,0,burgess,,,http://en.wikipedia.org/wiki/Ian_Burgess,Ian,Burgess,1930-07-06,British,cooper-maserati,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Maserati,British
,-,0,0,trips,,,http://en.wikipedia.org/wiki/Wolfgang_Graf_Berghe_von_Trips,Wolfgang,von Trips,1928-05-04,German,porsche,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,Porsche,German
,-,0,0,boyd,,,http://en.wikipedia.org/wiki/Johnny_Boyd,Johnny,Boyd,1926-08-19,American,epperly,http://en.wikipedia.org/wiki/Epperly,Epperly,American
,-,0,0,hill,,,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
,-,0,0,darter,,,http://en.wikipedia.org/wiki/Duane_Carter,Duane,Carter,1913-05-05,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,blanchard,,,http://en.wikipedia.org/wiki/Harry_Blanchard,Harry,Blanchard,1929-06-13,American,porsche,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,Porsche,German
,-,0,0,shelby,,,http://en.wikipedia.org/wiki/Carroll_Shelby,Carroll,Shelby,1923-01-11,American,aston_martin,http://en.wikipedia.org/wiki/Aston_Martin_in_Formula_One,Aston Martin,British
,-,0,0,scarlatti,,,http://en.wikipedia.org/wiki/Giorgio_Scarlatti,Giorgio,Scarlatti,1921-10-02,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
,-,0,0,stacey,,,http://en.wikipedia.org/wiki/Alan_Stacey,Alan,Stacey,1933-08-29,British,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
