position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
16,16,3,0,thomson,,,http://en.wikipedia.org/wiki/Johnny_Thomson,Johnny,Thomson,1922-04-09,American,kuzma,http://en.wikipedia.org/wiki/Kuzma_(constructor),Kuzma,American
17,17,2,0,gonzalez,,,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez,José Froilán,González,1922-10-05,Argentine,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
18,18,2,0,perdisa,,,http://en.wikipedia.org/wiki/Cesare_Perdisa,Cesare,Perdisa,1932-10-21,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
19,19,2,0,menditeguy,,,http://en.wikipedia.org/wiki/Carlos_Menditeguy,Carlos,Menditeguy,1914-08-10,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
20,20,2,0,villoresi,,,http://en.wikipedia.org/wiki/Luigi_Villoresi,Luigi,Villoresi,1909-05-16,Italian,lancia,http://en.wikipedia.org/wiki/Lancia_in_Formula_One,Lancia,Italian
21,21,1.33,0,maglioli,,,http://en.wikipedia.org/wiki/Umberto_Maglioli,Umberto,Maglioli,1928-06-05,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
22,22,1,0,herrmann,,,http://en.wikipedia.org/wiki/Hans_Herrmann,Hans,Herrmann,1928-02-23,German,mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German
23,23,1,0,faulkner,,,http://en.wikipedia.org/wiki/Walt_Faulkner,Walt,Faulkner,1920-02-16,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
24,24,1,0,homeier,,,http://en.wikipedia.org/wiki/Bill_Homeier,Bill,Homeier,1918-08-31,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
25,25,1,0,vukovich,,,http://en.wikipedia.org/wiki/Bill_Vukovich,Bill,Vukovich,1918-12-13,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,hawthorn,,,http://en.wikipedia.org/wiki/Mike_Hawthorn,Mike,Hawthorn,1929-04-10,British,vanwall,http://en.wikipedia.org/wiki/Vanwall,Vanwall,British
,-,0,0,schell,,,http://en.wikipedia.org/wiki/Harry_Schell,Harry,Schell,1921-06-29,American,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
,-,0,0,chiron,,,http://en.wikipedia.org/wiki/Louis_Chiron,Louis,Chiron,1899-08-03,Monegasque,lancia,http://en.wikipedia.org/wiki/Lancia_in_Formula_One,Lancia,Italian
,-,0,0,linden,,,http://en.wikipedia.org/wiki/Andy_Linden_(racing_driver),Andy,Linden,1922-04-05,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,pollet,,,http://en.wikipedia.org/wiki/Jacques_Pollet,Jacques,Pollet,1922-07-02,French,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
