position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
,-,0,0,trintignant,,,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,cooper-maserati,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Maserati,British
,-,0,0,beaufort,,,http://en.wikipedia.org/wiki/Carel_Godin_de_Beaufort,Carel Godin,de Beaufort,1934-04-10,Dutch,porsche,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,Porsche,German
,-,0,0,bandini,,,http://en.wikipedia.org/wiki/Lorenzo_Bandini,Lorenzo,Bandini,1935-12-21,Italian,cooper-maserati,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Maserati,British
,-,0,0,allison,,,http://en.wikipedia.org/wiki/Cliff_Allison,Cliff,Allison,1932-02-08,British,lotus-climax,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Climax,British
,-,0,0,penske,,,http://en.wikipedia.org/wiki/Roger_Penske,Roger,Penske,1937-02-20,American,cooper-climax,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Climax,British
,-,0,0,herrmann,,,http://en.wikipedia.org/wiki/Hans_Herrmann,Hans,Herrmann,1928-02-23,German,porsche,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,Porsche,German
,-,0,0,ryan,,,http://en.wikipedia.org/wiki/Peter_Ryan_(driver),Peter,Ryan,1940-06-10,Canadian,lotus-climax,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Climax,British
,-,0,0,gregory,,,http://en.wikipedia.org/wiki/Masten_Gregory,Masten,Gregory,1932-02-29,American,cooper-climax,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Climax,British
,-,0,0,henry_taylor,,,http://en.wikipedia.org/wiki/Henry_Taylor_(racing_driver),Henry,Taylor,1932-12-16,British,lotus-climax,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Climax,British
,-,0,0,parnell,,,http://en.wikipedia.org/wiki/Tim_Parnell,Tim,Parnell,1932-06-25,British,lotus-climax,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Climax,British
,-,0,0,sharp,,,http://en.wikipedia.org/wiki/Hap_Sharp,Hap,Sharp,1928-01-01,American,cooper-climax,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Climax,British
,-,0,0,maggs,,,http://en.wikipedia.org/wiki/Tony_Maggs,Tony,Maggs,1937-02-09,South African,lotus-climax,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Climax,British
,-,0,0,may,,,http://en.wikipedia.org/wiki/Michael_May_(racing_driver),Michael,May,1934-08-18,Swiss,lotus-climax,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Climax,British
