position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
15,15,7,0,pironi,,,http://en.wikipedia.org/wiki/Didier_Pironi,Didier,Pironi,1952-03-26,French,tyrrell,http://en.wikipedia.org/wiki/Tyrrell_Racing,Tyrrell,British
16,16,4,0,regazzoni,,,http://en.wikipedia.org/wiki/Clay_Regazzoni,Clay,Regazzoni,1939-09-05,Swiss,shadow,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,Shadow,British
17,17,3,0,jabouille,,,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille,Jean-Pierre,Jabouille,1942-10-01,French,renault,http://en.wikipedia.org/wiki/Renault_in_Formula_One,Renault,French
18,18,2,0,stuck,,,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck,Hans-Joachim,Stuck,1951-01-01,German,shadow,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,Shadow,British
19,19,1,0,brambilla,,,http://en.wikipedia.org/wiki/Vittorio_Brambilla,Vittorio,Brambilla,1937-11-11,Italian,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
20,20,1,0,daly,,,http://en.wikipedia.org/wiki/Derek_Daly,Derek,Daly,1953-03-11,Irish,hesketh,http://en.wikipedia.org/wiki/Hesketh_Racing,Hesketh,British
21,21,1,0,rebaque,,,http://en.wikipedia.org/wiki/Hector_Rebaque,Hector,Rebaque,1956-02-05,Mexican,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
,-,0,0,lunger,,,http://en.wikipedia.org/wiki/Brett_Lunger,Brett,Lunger,1945-11-14,American,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
,-,0,0,giacomelli,,,http://en.wikipedia.org/wiki/Bruno_Giacomelli,Bruno,Giacomelli,1952-09-10,Italian,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
,-,0,0,mass,,,http://en.wikipedia.org/wiki/Jochen_Mass,Jochen,Mass,1946-09-30,German,ats,http://en.wikipedia.org/wiki/ATS_(wheels),ATS,Italian
,-,0,0,jarier,,,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,ats,http://en.wikipedia.org/wiki/ATS_(wheels),ATS,Italian
,-,0,0,arnoux,,,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux,René,Arnoux,1948-07-04,French,martini,http://en.wikipedia.org/wiki/Martini_(cars),Martini,French
,-,0,0,stommelen,,,http://en.wikipedia.org/wiki/Rolf_Stommelen,Rolf,Stommelen,1943-07-11,German,arrows,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,Arrows,British
,-,0,0,piquet,,,http://en.wikipedia.org/wiki/Nelson_Piquet,Nelson,Piquet,1952-08-17,Brazilian,ensign,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,Ensign,British
,-,0,0,keke_rosberg,,,http://en.wikipedia.org/wiki/Keke_Rosberg,Keke,Rosberg,1948-12-06,Finnish,theodore,http://en.wikipedia.org/wiki/Theodore_Racing,Theodore,Hong Kong
,-,0,0,keegan,,,http://en.wikipedia.org/wiki/Rupert_Keegan,Rupert,Keegan,1955-02-26,British,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
