position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
14,14,3,0,poore,,,http://en.wikipedia.org/wiki/Dennis_Poore,Dennis,Poore,1916-08-19,British,connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British
15,15,3,0,darter,,,http://en.wikipedia.org/wiki/Duane_Carter,Duane,Carter,1913-05-05,American,lesovsky,http://en.wikipedia.org/wiki/Lesovsky,Lesovsky,American
16,16,2,0,alan_brown,,,http://en.wikipedia.org/wiki/Alan_Brown_(racing_driver),Alan,Brown,1919-11-20,British,cooper,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper,British
17,17,2,0,trintignant,,,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,simca,http://en.wikipedia.org/wiki/Simca,Simca,French
18,18,2,0,frere,,,http://en.wikipedia.org/wiki/Paul_Fr%C3%A8re,Paul,Frère,1917-01-30,Belgian,hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British
19,19,2,0,bonetto,,,http://en.wikipedia.org/wiki/Felice_Bonetto,Felice,Bonetto,1903-06-09,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
20,20,2,0,cross,,,http://en.wikipedia.org/wiki/Art_Cross,Art,Cross,1918-01-24,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
21,21,2,0,thompson,,,http://en.wikipedia.org/wiki/Eric_Thompson_(racing_driver),Eric,Thompson,1919-11-04,British,connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British
22,22,1,0,vukovich,,,http://en.wikipedia.org/wiki/Bill_Vukovich,Bill,Vukovich,1918-12-13,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,laurent,,,http://en.wikipedia.org/wiki/Roger_Laurent,Roger,Laurent,1913-02-21,Belgian,hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British
,-,0,0,graffenried,,,http://en.wikipedia.org/wiki/Toulo_de_Graffenried,Toulo,de Graffenried,1914-05-18,Swiss,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
,-,0,0,simon,,,http://en.wikipedia.org/wiki/Andr%C3%A9_Simon_(racing_driver),André,Simon,1920-01-05,French,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
,-,0,0,collins,,,http://en.wikipedia.org/wiki/Peter_Collins_(racing_driver),Peter,Collins,1931-11-06,British,hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British
,-,0,0,bryan,,,http://en.wikipedia.org/wiki/Jimmy_Bryan,Jimmy,Bryan,1926-01-28,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,hirt,,,http://en.wikipedia.org/wiki/Peter_Hirt,Peter,Hirt,1910-03-30,Swiss,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
,-,0,0,tornaco,,,http://en.wikipedia.org/wiki/Charles_de_Tornaco,Charles,de Tornaco,1927-06-07,Belgian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
,-,0,0,duncan_hamilton,,,http://en.wikipedia.org/wiki/Duncan_Hamilton_(racing_driver),Duncan,Hamilton,1920-04-30,British,hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British
